Timestamp,Elapsed(s),Power(W),Fan(RPM),Temp_core0(C),Temp_core1(C),Temp_core2(C),Temp_core3(C),Temp_core4(C),Temp_core5(C),Temp_core6(C),Temp_core7(C)
19:17:28,23.1,23.34,1018,60.0,59.0,59.0,60.0,58.0,60.0,58.0,60.0
19:17:29,24.1,41.04,1016,67.0,64.0,62.0,65.0,58.0,60.0,58.0,60.0
19:17:30,25.1,23.02,1020,61.0,59.0,58.0,60.0,59.0,61.0,59.0,61.0
19:17:31,26.1,22.95,1020,60.0,59.0,57.0,60.0,59.0,61.0,59.0,60.0
19:17:32,27.1,40.69,1016,60.0,59.0,57.0,60.0,59.0,61.0,59.0,60.0
19:17:33,28.1,22.69,1019,61.0,60.0,58.0,60.0,59.0,61.0,59.0,61.0
19:17:34,29.1,26.19,1019,61.0,60.0,58.0,60.0,59.0,61.0,58.0,61.0
19:17:35,30.1,37.17,1016,65.0,63.0,62.0,64.0,63.0,65.0,63.0,65.0
19:17:36,31.1,22.76,1019,61.0,60.0,58.0,60.0,58.0,61.0,59.0,61.0
19:17:37,32.1,29.37,1019,61.0,60.0,58.0,60.0,59.0,61.0,59.0,60.0
19:17:38,33.1,35.39,1017,66.0,64.0,62.0,65.0,59.0,61.0,59.0,60.0
19:17:39,34.1,22.79,1020,61.0,60.0,59.0,60.0,58.0,61.0,59.0,61.0
19:17:40,35.1,28.74,1019,62.0,60.0,58.0,61.0,59.0,62.0,59.0,61.0
19:17:41,36.1,35.86,1017,62.0,60.0,58.0,61.0,59.0,62.0,59.0,61.0
19:17:42,37.1,22.82,1019,62.0,60.0,59.0,60.0,60.0,62.0,59.0,61.0
19:17:43,38.1,37.53,1018,67.0,65.0,63.0,67.0,64.0,67.0,65.0,65.0
19:17:44,39.1,25.97,1018,67.0,65.0,63.0,67.0,64.0,67.0,65.0,65.0
19:17:45,40.1,22.96,1020,62.0,60.0,58.0,60.0,60.0,62.0,59.0,61.0
19:17:46,41.1,38.47,1017,67.0,66.0,63.0,67.0,65.0,67.0,66.0,65.0
19:17:47,42.1,25.20,1017,67.0,66.0,63.0,67.0,65.0,67.0,66.0,65.0
19:17:48,43.1,23.31,1020,62.0,60.0,59.0,60.0,60.0,62.0,59.0,61.0
19:17:49,44.1,40.85,1017,71.0,69.0,65.0,71.0,69.0,70.0,69.0,70.0
19:17:50,45.1,23.26,1019,71.0,69.0,65.0,71.0,69.0,70.0,69.0,70.0
19:17:51,46.1,23.18,1019,62.0,60.0,59.0,61.0,60.0,62.0,59.0,61.0
19:17:52,47.1,42.03,1017,68.0,66.0,63.0,67.0,66.0,68.0,65.0,66.0
19:17:53,48.1,23.30,1019,68.0,66.0,63.0,67.0,66.0,68.0,65.0,66.0
19:17:54,49.1,23.94,1020,68.0,67.0,65.0,68.0,66.0,67.0,66.0,68.0
19:17:55,50.1,40.00,1017,68.0,67.0,65.0,68.0,66.0,67.0,66.0,68.0
19:17:56,51.1,22.52,1020,75.0,75.0,72.0,75.0,73.0,73.0,74.0,74.0
19:17:57,52.1,23.76,1020,75.0,75.0,72.0,75.0,73.0,73.0,74.0,74.0
19:17:58,53.1,40.66,1016,67.0,64.0,62.0,66.0,64.0,67.0,65.0,65.0
19:17:59,54.1,20.46,1019,67.0,64.0,62.0,66.0,64.0,67.0,65.0,65.0
19:18:00,55.1,25.17,1020,65.0,63.0,60.0,63.0,63.0,65.0,63.0,64.0
19:18:01,56.1,41.46,1017,65.0,63.0,60.0,63.0,63.0,65.0,63.0,64.0
19:18:02,57.2,27.05,1020,78.0,77.0,74.0,78.0,75.0,78.0,76.0,78.0
19:18:03,58.2,39.26,1016,78.0,77.0,74.0,78.0,75.0,78.0,76.0,78.0
19:18:04,59.2,23.23,1020,63.0,61.0,60.0,62.0,61.0,63.0,61.0,62.0
19:18:05,60.2,38.06,1018,68.0,66.0,63.0,67.0,65.0,68.0,66.0,66.0
19:18:06,61.2,26.26,1018,68.0,66.0,63.0,67.0,65.0,68.0,66.0,66.0
19:18:07,62.2,23.04,1020,62.0,61.0,60.0,62.0,60.0,62.0,61.0,62.0
19:18:08,63.2,37.43,1018,67.0,65.0,63.0,67.0,65.0,67.0,65.0,66.0
19:18:09,64.2,26.14,1018,67.0,65.0,63.0,67.0,65.0,67.0,65.0,66.0
19:18:10,65.2,22.86,1020,62.0,61.0,60.0,62.0,61.0,62.0,60.0,62.0
19:18:11,66.2,39.38,1018,77.0,77.0,68.0,77.0,76.0,77.0,74.0,77.0
19:18:12,67.2,24.39,1019,77.0,77.0,68.0,77.0,76.0,77.0,74.0,77.0
19:18:13,68.2,23.04,1020,63.0,62.0,60.0,62.0,61.0,62.0,61.0,62.0
19:18:14,69.2,39.60,1018,76.0,74.0,70.0,76.0,74.0,76.0,74.0,74.0
19:18:15,70.2,21.65,1020,76.0,74.0,70.0,76.0,74.0,76.0,74.0,74.0
19:18:16,71.2,26.20,1020,63.0,62.0,60.0,62.0,61.0,62.0,61.0,62.0
19:18:17,72.2,38.32,1019,76.0,75.0,72.0,76.0,74.0,76.0,75.0,75.0
19:18:18,73.2,22.54,1020,76.0,75.0,72.0,76.0,74.0,76.0,75.0,75.0
19:18:19,74.2,25.64,1019,63.0,61.0,60.0,62.0,61.0,63.0,61.0,62.0
19:18:20,75.2,39.24,1018,76.0,74.0,70.0,75.0,73.0,76.0,74.0,73.0
19:18:21,76.2,21.69,1019,76.0,74.0,70.0,75.0,73.0,76.0,74.0,73.0
19:18:22,77.2,26.09,1020,63.0,62.0,60.0,62.0,61.0,63.0,61.0,63.0
19:18:23,78.2,42.52,1018,80.0,78.0,75.0,80.0,73.0,75.0,74.0,79.0
19:18:24,79.2,23.84,1020,80.0,78.0,75.0,80.0,73.0,75.0,62.0,63.0
19:18:25,80.2,22.96,1020,63.0,62.0,60.0,62.0,61.0,63.0,62.0,63.0
19:18:26,81.2,41.74,1017,68.0,67.0,64.0,68.0,67.0,68.0,67.0,67.0
19:18:27,82.2,22.84,1019,63.0,62.0,61.0,62.0,62.0,63.0,61.0,63.0
19:18:28,83.2,23.19,1020,63.0,62.0,61.0,62.0,62.0,63.0,61.0,63.0
19:18:29,84.2,41.04,1018,67.0,65.0,63.0,67.0,65.0,67.0,65.0,66.0
19:18:30,85.2,22.62,1021,63.0,62.0,60.0,62.0,61.0,63.0,61.0,63.0
19:18:31,86.2,26.78,1020,63.0,62.0,60.0,62.0,61.0,63.0,61.0,62.0
19:18:32,87.2,37.87,1017,68.0,65.0,64.0,67.0,65.0,68.0,67.0,66.0
19:18:33,88.2,22.98,1020,68.0,65.0,64.0,67.0,65.0,68.0,67.0,66.0
19:18:34,89.2,26.90,1020,63.0,63.0,61.0,63.0,62.0,63.0,62.0,63.0
19:18:35,90.2,36.24,1017,66.0,65.0,62.0,65.0,64.0,66.0,64.0,65.0
19:18:36,91.2,24.45,1020,66.0,65.0,62.0,65.0,64.0,66.0,64.0,65.0
19:18:37,92.2,28.36,1021,63.0,62.0,60.0,62.0,61.0,63.0,61.0,63.0
19:18:38,93.3,34.92,1019,65.0,63.0,62.0,64.0,63.0,65.0,62.0,64.0
19:18:39,94.3,27.03,1021,79.0,78.0,75.0,79.0,76.0,78.0,77.0,79.0
19:18:40,95.3,26.01,1021,79.0,62.0,61.0,62.0,62.0,62.0,61.0,62.0
19:18:41,96.3,34.46,1018,65.0,62.0,61.0,62.0,62.0,62.0,61.0,62.0
19:18:42,97.3,29.17,1020,77.0,75.0,72.0,76.0,74.0,76.0,75.0,77.0
19:18:43,98.3,31.81,1019,64.0,63.0,62.0,64.0,62.0,64.0,62.0,64.0
19:18:44,99.3,25.90,1019,64.0,63.0,62.0,63.0,62.0,64.0,62.0,63.0
19:18:45,100.3,31.19,1020,64.0,63.0,62.0,63.0,62.0,64.0,62.0,63.0
19:18:46,101.3,30.48,1019,65.0,63.0,61.0,63.0,63.0,64.0,62.0,64.0
19:18:47,102.3,25.29,1020,64.0,63.0,61.0,63.0,62.0,64.0,62.0,62.0
19:18:48,103.3,32.01,1019,76.0,73.0,72.0,76.0,75.0,76.0,75.0,75.0
19:18:49,104.3,32.45,1019,76.0,73.0,72.0,76.0,75.0,76.0,75.0,75.0
19:18:50,105.3,23.11,1020,64.0,63.0,62.0,62.0,62.0,63.0,62.0,63.0
19:18:51,106.3,33.64,1020,78.0,76.0,73.0,78.0,74.0,77.0,76.0,75.0
19:18:52,107.3,32.90,1019,78.0,76.0,73.0,78.0,74.0,65.0,63.0,64.0
19:18:53,108.3,22.52,1020,64.0,62.0,61.0,62.0,62.0,65.0,63.0,64.0
19:18:54,109.3,35.09,1018,78.0,77.0,73.0,77.0,75.0,78.0,76.0,76.0
19:18:55,110.3,29.34,1018,78.0,77.0,73.0,77.0,75.0,78.0,62.0,64.0
19:18:56,111.3,26.81,1019,65.0,63.0,62.0,64.0,63.0,65.0,62.0,64.0
19:18:57,112.3,31.23,1019,78.0,77.0,73.0,78.0,74.0,78.0,76.0,76.0
19:18:58,113.3,29.02,1020,65.0,63.0,62.0,63.0,63.0,64.0,63.0,64.0
19:18:59,114.3,26.10,1020,65.0,63.0,62.0,63.0,63.0,64.0,63.0,64.0
19:19:00,115.3,32.76,1020,77.0,76.0,73.0,77.0,75.0,77.0,77.0,76.0
19:19:01,116.3,28.21,1020,77.0,63.0,62.0,63.0,63.0,64.0,62.0,64.0
19:19:02,117.3,29.87,1018,66.0,63.0,62.0,63.0,63.0,64.0,62.0,64.0
19:19:03,118.3,30.61,1018,78.0,76.0,72.0,78.0,75.0,77.0,77.0,76.0
19:19:04,119.3,27.23,1019,65.0,63.0,62.0,63.0,62.0,64.0,62.0,64.0
19:19:05,120.3,33.62,1020,65.0,63.0,62.0,63.0,62.0,64.0,62.0,64.0
19:19:06,121.3,26.45,1019,77.0,77.0,72.0,76.0,74.0,77.0,76.0,77.0
19:19:07,122.3,27.41,1020,64.0,63.0,62.0,63.0,62.0,64.0,62.0,64.0
19:19:08,123.3,34.06,1020,64.0,63.0,62.0,63.0,62.0,64.0,62.0,64.0
19:19:09,124.3,23.93,1020,76.0,75.0,71.0,75.0,74.0,76.0,74.0,75.0
19:19:10,125.3,28.95,1019,64.0,63.0,62.0,63.0,63.0,65.0,62.0,64.0
19:19:11,126.3,36.36,1019,64.0,63.0,62.0,63.0,63.0,65.0,62.0,64.0
19:19:12,127.3,22.07,1021,75.0,74.0,71.0,74.0,73.0,75.0,74.0,74.0
19:19:13,128.3,28.87,1020,64.0,64.0,62.0,63.0,62.0,63.0,62.0,64.0
19:19:14,129.4,35.16,1019,64.0,64.0,62.0,63.0,62.0,63.0,62.0,64.0
19:19:15,130.4,22.61,1022,75.0,75.0,72.0,74.0,73.0,75.0,73.0,74.0
19:19:16,131.4,29.88,1020,75.0,75.0,72.0,74.0,73.0,64.0,63.0,64.0
19:19:17,132.4,35.98,1018,78.0,77.0,74.0,78.0,76.0,64.0,63.0,64.0
19:19:18,133.4,25.25,1020,64.0,63.0,62.0,64.0,63.0,64.0,63.0,64.0
19:19:19,134.4,25.88,1020,64.0,64.0,62.0,62.0,62.0,64.0,63.0,64.0
19:19:20,135.4,36.79,1019,64.0,64.0,62.0,62.0,62.0,64.0,63.0,64.0
19:19:21,136.4,27.39,1020,65.0,63.0,62.0,63.0,63.0,65.0,63.0,65.0
19:19:22,137.4,24.70,1020,64.0,63.0,62.0,63.0,62.0,64.0,63.0,64.0
19:19:23,138.4,36.91,1019,79.0,76.0,74.0,78.0,75.0,79.0,77.0,77.0
19:19:24,139.4,27.62,1019,79.0,76.0,74.0,78.0,63.0,64.0,63.0,64.0
19:19:25,140.4,22.92,1021,65.0,63.0,62.0,64.0,63.0,64.0,62.0,64.0
19:19:26,141.4,37.86,1004,79.0,78.0,74.0,79.0,77.0,78.0,62.0,64.0
19:19:27,142.4,27.50,1005,65.0,63.0,62.0,63.0,63.0,65.0,63.0,64.0
19:19:28,143.4,22.63,1006,64.0,63.0,61.0,63.0,62.0,64.0,63.0,64.0
19:19:29,144.4,37.67,1003,79.0,77.0,73.0,79.0,76.0,78.0,77.0,77.0
19:19:30,145.4,26.69,1005,79.0,77.0,73.0,79.0,63.0,65.0,63.0,64.0
19:19:31,146.4,26.55,1005,65.0,64.0,62.0,64.0,63.0,65.0,63.0,64.0
19:19:32,147.4,35.79,1004,76.0,75.0,71.0,76.0,74.0,76.0,75.0,75.0
19:19:33,148.4,25.05,1006,76.0,75.0,71.0,64.0,63.0,65.0,63.0,64.0
19:19:34,149.4,26.12,1006,64.0,63.0,62.0,64.0,63.0,65.0,63.0,64.0
19:19:35,150.4,36.36,1004,82.0,79.0,77.0,82.0,80.0,82.0,80.0,80.0
19:19:36,151.4,24.47,1006,82.0,79.0,77.0,82.0,63.0,65.0,63.0,64.0
19:19:37,152.4,29.46,1005,65.0,65.0,63.0,65.0,63.0,65.0,63.0,64.0
19:19:38,153.4,33.69,1004,81.0,79.0,77.0,80.0,79.0,81.0,80.0,80.0
19:19:39,154.4,24.33,1006,81.0,79.0,77.0,80.0,63.0,65.0,63.0,65.0
19:19:40,155.4,37.31,1004,79.0,78.0,75.0,79.0,63.0,65.0,63.0,65.0
19:19:41,156.4,27.26,1004,76.0,74.0,72.0,76.0,75.0,76.0,75.0,76.0
19:19:42,157.4,23.21,1005,76.0,74.0,72.0,64.0,63.0,65.0,63.0,64.0
19:19:43,158.4,38.16,1005,72.0,71.0,68.0,64.0,63.0,65.0,63.0,64.0
19:19:44,159.4,23.90,1005,80.0,80.0,76.0,80.0,78.0,79.0,79.0,79.0
19:19:45,160.4,24.92,1006,80.0,80.0,76.0,80.0,62.0,65.0,63.0,64.0
19:19:46,161.4,38.73,1004,80.0,78.0,74.0,79.0,62.0,65.0,63.0,64.0
19:19:47,162.4,23.45,1005,81.0,79.0,76.0,80.0,78.0,81.0,79.0,80.0
19:19:48,163.4,24.49,1006,81.0,79.0,76.0,80.0,78.0,81.0,79.0,65.0
19:19:49,164.5,37.36,1005,79.0,78.0,75.0,79.0,77.0,79.0,78.0,65.0
19:19:50,165.5,27.53,1005,81.0,79.0,74.0,80.0,78.0,80.0,80.0,81.0
19:19:51,166.5,24.98,1006,81.0,79.0,74.0,80.0,78.0,80.0,80.0,81.0
19:19:52,167.5,41.95,1003,73.0,71.0,68.0,74.0,72.0,74.0,72.0,72.0
19:19:53,168.5,20.29,1007,66.0,64.0,62.0,65.0,63.0,65.0,64.0,66.0
19:19:54,169.5,26.33,1007,66.0,64.0,62.0,65.0,63.0,65.0,64.0,66.0
19:19:55,170.5,43.01,1004,72.0,69.0,67.0,71.0,69.0,72.0,70.0,70.0
19:19:56,171.5,19.75,1006,72.0,69.0,67.0,71.0,69.0,72.0,70.0,70.0
19:19:57,172.5,25.84,1007,65.0,64.0,62.0,63.0,63.0,65.0,63.0,65.0
19:19:58,173.5,41.58,1004,70.0,69.0,66.0,69.0,68.0,70.0,69.0,70.0
19:19:59,174.5,22.63,1007,65.0,64.0,63.0,65.0,64.0,65.0,64.0,65.0
19:20:00,175.5,22.81,1007,65.0,64.0,63.0,65.0,64.0,65.0,64.0,65.0
19:20:01,176.5,42.20,1004,69.0,68.0,65.0,69.0,67.0,69.0,68.0,68.0
19:20:02,177.5,22.99,1006,65.0,64.0,63.0,64.0,63.0,65.0,63.0,66.0
19:20:03,178.5,23.44,1007,67.0,66.0,63.0,67.0,64.0,67.0,65.0,67.0
19:20:04,179.5,40.70,1004,67.0,66.0,63.0,67.0,64.0,67.0,65.0,67.0
19:20:05,180.5,22.96,1007,65.0,64.0,62.0,64.0,63.0,65.0,63.0,65.0
19:20:06,181.5,27.34,1007,65.0,64.0,62.0,64.0,63.0,64.0,63.0,65.0
19:20:07,182.5,37.58,1004,68.0,67.0,64.0,67.0,66.0,68.0,67.0,67.0
19:20:08,183.5,23.36,1006,68.0,67.0,64.0,67.0,66.0,68.0,67.0,67.0
19:20:09,184.5,27.36,1007,65.0,65.0,62.0,65.0,64.0,65.0,65.0,65.0
19:20:10,185.5,35.76,1006,67.0,66.0,63.0,67.0,64.0,67.0,65.0,66.0
19:20:11,186.5,28.68,1007,67.0,66.0,63.0,67.0,64.0,67.0,65.0,66.0
19:20:12,187.5,26.07,1007,68.0,67.0,63.0,67.0,65.0,67.0,66.0,68.0
19:20:13,188.5,32.82,1006,68.0,65.0,63.0,65.0,64.0,66.0,63.0,65.0
19:20:14,189.5,34.26,1006,79.0,65.0,63.0,65.0,64.0,66.0,63.0,65.0
19:20:15,190.5,21.85,1008,74.0,74.0,71.0,73.0,72.0,74.0,72.0,74.0
19:20:16,191.5,31.31,1006,74.0,65.0,63.0,65.0,64.0,65.0,64.0,65.0
19:20:17,192.5,33.77,1005,79.0,65.0,63.0,65.0,64.0,65.0,64.0,65.0
19:20:18,193.5,29.86,1006,66.0,64.0,63.0,65.0,64.0,66.0,64.0,66.0
19:20:19,194.5,25.94,1005,66.0,65.0,63.0,65.0,64.0,66.0,64.0,65.0
19:20:20,195.5,36.38,1006,79.0,78.0,75.0,79.0,77.0,79.0,79.0,78.0
19:20:21,196.5,25.61,1007,79.0,78.0,75.0,79.0,77.0,79.0,79.0,78.0
19:20:22,197.5,25.51,1006,65.0,65.0,63.0,65.0,63.0,65.0,64.0,65.0
19:20:23,198.5,37.43,1004,80.0,78.0,75.0,80.0,77.0,80.0,78.0,78.0
19:20:24,199.5,26.77,1006,66.0,65.0,63.0,65.0,64.0,66.0,64.0,65.0
19:20:25,200.6,23.22,1008,66.0,65.0,62.0,64.0,63.0,65.0,63.0,65.0
19:20:26,201.6,37.64,1004,79.0,65.0,62.0,64.0,63.0,65.0,63.0,65.0
19:20:27,202.6,27.28,1006,66.0,65.0,63.0,65.0,64.0,66.0,64.0,65.0
19:20:28,203.6,23.11,1008,65.0,64.0,63.0,65.0,64.0,65.0,65.0,65.0
19:20:29,204.6,39.70,1005,65.0,64.0,63.0,65.0,64.0,65.0,81.0,82.0
19:20:30,205.6,23.88,1006,66.0,64.0,63.0,65.0,64.0,66.0,81.0,82.0
19:20:31,206.6,26.85,1007,66.0,66.0,63.0,66.0,64.0,66.0,65.0,66.0
19:20:32,207.6,37.67,1004,66.0,66.0,63.0,66.0,64.0,66.0,65.0,66.0
19:20:33,208.6,22.94,1005,66.0,65.0,63.0,65.0,64.0,66.0,64.0,66.0
19:20:34,209.6,26.29,1007,68.0,68.0,65.0,68.0,66.0,68.0,67.0,68.0
19:20:35,210.6,37.00,1004,68.0,68.0,65.0,68.0,66.0,68.0,67.0,68.0
19:20:36,211.6,23.45,1006,66.0,65.0,63.0,65.0,64.0,65.0,65.0,65.0
19:20:37,212.6,29.74,1006,66.0,65.0,63.0,65.0,64.0,66.0,65.0,66.0
19:20:38,213.6,34.63,1005,66.0,65.0,63.0,65.0,64.0,66.0,65.0,66.0
19:20:39,214.6,22.95,1007,65.0,64.0,62.0,65.0,64.0,66.0,64.0,65.0
19:20:40,215.6,38.30,1005,68.0,67.0,65.0,68.0,66.0,68.0,67.0,68.0
19:20:41,216.6,26.34,1005,68.0,67.0,65.0,68.0,66.0,68.0,67.0,68.0
19:20:42,217.6,23.91,1007,67.0,66.0,63.0,67.0,64.0,67.0,65.0,67.0
19:20:43,218.6,37.66,1005,67.0,66.0,63.0,67.0,64.0,67.0,65.0,67.0
19:20:44,219.6,25.99,1004,67.0,66.0,64.0,67.0,65.0,67.0,66.0,67.0
19:20:45,220.6,25.96,1007,79.0,77.0,75.0,79.0,77.0,78.0,77.0,79.0
19:20:47,221.6,42.03,1005,79.0,77.0,75.0,79.0,77.0,78.0,77.0,79.0
19:20:48,222.6,23.23,1006,66.0,65.0,64.0,67.0,64.0,67.0,66.0,66.0
19:20:49,223.6,30.04,1006,78.0,76.0,74.0,78.0,75.0,77.0,76.0,77.0
19:20:50,224.6,35.24,1004,78.0,76.0,74.0,78.0,75.0,77.0,76.0,77.0
19:20:51,225.6,22.79,1005,67.0,65.0,64.0,67.0,64.0,67.0,66.0,66.0
19:20:52,226.6,29.65,1007,67.0,65.0,64.0,67.0,64.0,67.0,66.0,66.0
19:20:53,227.6,35.25,1006,67.0,66.0,64.0,67.0,65.0,68.0,66.0,67.0
19:20:54,228.6,26.64,1007,67.0,66.0,64.0,67.0,65.0,67.0,66.0,67.0
19:20:55,229.6,28.56,1007,67.0,66.0,64.0,67.0,65.0,67.0,66.0,67.0
19:20:56,230.6,32.52,1004,67.0,66.0,64.0,67.0,65.0,67.0,66.0,67.0
19:20:57,231.6,27.05,1006,67.0,66.0,64.0,67.0,65.0,68.0,66.0,67.0
19:20:58,232.6,29.76,1006,78.0,77.0,64.0,67.0,65.0,68.0,66.0,67.0
19:20:59,233.6,30.87,1006,67.0,65.0,64.0,66.0,64.0,66.0,64.0,66.0
19:21:00,234.6,29.89,1007,67.0,65.0,64.0,66.0,64.0,66.0,64.0,66.0
19:21:01,235.6,26.36,1005,79.0,77.0,73.0,78.0,76.0,78.0,77.0,79.0
19:21:02,236.6,32.08,1006,79.0,66.0,64.0,66.0,64.0,67.0,65.0,66.0
19:21:03,237.6,29.91,1008,68.0,66.0,64.0,66.0,64.0,67.0,65.0,66.0
19:21:04,238.7,30.25,1006,79.0,78.0,75.0,79.0,77.0,79.0,78.0,79.0
19:21:05,239.7,28.41,1005,79.0,78.0,75.0,79.0,77.0,79.0,78.0,79.0
19:21:06,240.7,33.31,1006,79.0,77.0,74.0,79.0,77.0,79.0,78.0,79.0
19:21:07,241.7,24.50,1007,79.0,77.0,74.0,79.0,77.0,79.0,78.0,79.0
19:21:08,242.7,29.94,1006,67.0,65.0,64.0,65.0,64.0,66.0,64.0,65.0
19:21:09,243.7,33.75,1007,79.0,79.0,74.0,79.0,76.0,78.0,78.0,79.0
19:21:10,244.7,25.82,1006,79.0,79.0,74.0,79.0,76.0,78.0,78.0,79.0
19:21:11,245.7,27.37,1006,66.0,65.0,63.0,65.0,64.0,65.0,65.0,65.0
19:21:12,246.7,37.49,1005,80.0,79.0,75.0,80.0,78.0,79.0,78.0,79.0
19:21:13,247.7,21.75,1007,80.0,79.0,75.0,80.0,78.0,79.0,78.0,79.0
19:21:14,248.7,28.63,1006,66.0,65.0,63.0,65.0,64.0,66.0,64.0,65.0
19:21:15,249.7,39.48,1005,66.0,65.0,63.0,65.0,64.0,66.0,64.0,65.0
19:21:16,250.7,24.86,1007,67.0,65.0,64.0,65.0,64.0,66.0,65.0,66.0
19:21:17,251.7,25.76,1007,66.0,65.0,63.0,66.0,64.0,66.0,65.0,66.0
19:21:18,252.7,40.15,1005,79.0,78.0,74.0,79.0,76.0,79.0,77.0,78.0
19:21:19,253.7,21.69,1007,79.0,78.0,74.0,79.0,76.0,79.0,77.0,78.0
19:21:20,254.7,25.78,1007,66.0,65.0,63.0,65.0,64.0,66.0,64.0,65.0
19:21:21,255.7,41.57,1004,84.0,83.0,79.0,83.0,81.0,83.0,79.0,82.0
19:21:22,256.7,21.47,1008,84.0,83.0,63.0,66.0,64.0,66.0,65.0,66.0
19:21:23,257.7,23.88,1008,66.0,64.0,63.0,66.0,64.0,66.0,65.0,66.0
19:21:24,258.7,42.34,1004,75.0,73.0,70.0,75.0,72.0,74.0,73.0,66.0
19:21:25,259.7,22.90,1007,66.0,65.0,63.0,65.0,64.0,66.0,65.0,67.0
19:21:26,260.7,23.20,1008,66.0,64.0,63.0,65.0,64.0,66.0,64.0,65.0
19:21:27,261.7,41.85,1005,76.0,75.0,69.0,74.0,72.0,76.0,74.0,74.0
19:21:28,262.7,22.98,1008,76.0,75.0,69.0,74.0,72.0,66.0,65.0,66.0
19:21:29,263.7,24.46,1009,69.0,67.0,65.0,69.0,66.0,66.0,65.0,66.0
19:21:30,264.7,39.08,1004,68.0,67.0,65.0,69.0,67.0,69.0,67.0,69.0
19:21:31,265.7,23.19,1008,66.0,65.0,63.0,65.0,64.0,66.0,65.0,66.0
19:21:32,266.7,27.62,1007,66.0,65.0,63.0,65.0,64.0,66.0,65.0,66.0
19:21:33,267.7,37.28,1005,68.0,68.0,65.0,68.0,66.0,68.0,67.0,66.0
19:21:34,268.7,23.88,1008,69.0,68.0,65.0,68.0,66.0,67.0,66.0,69.0
19:21:35,269.7,29.10,1008,69.0,68.0,65.0,65.0,64.0,66.0,64.0,66.0
19:21:36,270.7,34.68,1005,68.0,67.0,65.0,65.0,64.0,66.0,64.0,66.0
19:21:37,271.7,23.79,1008,68.0,67.0,64.0,67.0,65.0,67.0,66.0,68.0
19:21:38,272.7,29.63,1007,68.0,67.0,64.0,67.0,65.0,66.0,65.0,66.0
19:21:39,273.7,34.07,1006,68.0,67.0,64.0,68.0,66.0,66.0,65.0,66.0
19:21:40,274.8,25.17,1009,73.0,73.0,70.0,73.0,72.0,73.0,72.0,73.0
19:21:41,275.8,36.85,1006,73.0,73.0,70.0,73.0,72.0,73.0,72.0,73.0
19:21:42,276.8,28.49,1006,68.0,67.0,65.0,68.0,66.0,68.0,67.0,68.0
19:21:43,277.8,27.95,1008,68.0,67.0,72.0,78.0,74.0,76.0,76.0,76.0
19:21:44,278.8,34.56,1007,67.0,67.0,72.0,78.0,74.0,76.0,76.0,76.0
19:21:45,279.8,24.91,1006,67.0,66.0,64.0,67.0,65.0,67.0,66.0,67.0
19:21:46,280.8,28.64,1008,67.0,79.0,78.0,80.0,78.0,80.0,78.0,80.0
19:21:47,281.8,37.22,1005,68.0,79.0,78.0,80.0,78.0,80.0,78.0,80.0
